CallTimestamp,Call Type,EmployeeID,CallDuration,WaitTime,CallAbandoned
10/1/2019 17:40,3,P203824,760,5,0
9/7/2019 19:16,3,G586239,542,155,0
2/11/2019 14:23,2,E988252,669,0,0
1/15/2019 10:11,3,N119221,329,1,0
11/17/2019 10:01,3,P286634,1304,19,0
9/8/2019 17:10,3,T659609,1499,0,0
4/17/2019 17:46,3,M163408,936,0,1
7/9/2019 18:01,2,K399501,450,24,0
11/1/2019 9:48,2,A166733,608,0,0
2/12/2019 13:46,3,O362956,814,14,0
1/24/2019 15:55,2,O362956,642,22,0
12/13/2019 10:03,2,K222775,1486,0,0
1/30/2019 17:05,3,U194381,1420,20,0
10/9/2019 9:57,1,I992869,171,192,0
5/12/2019 14:06,3,C206355,705,27,0
8/16/2019 11:55,2,N119221,207,4,0
3/8/2019 12:31,3,J173690,589,0,0
2/11/2019 8:43,3,O856292,1090,26,0
3/24/2019 19:17,2,V228277,1463,30,0
1/31/2019 10:58,1,K222775,74,7,0
1/31/2019 10:43,2,E988252,65,8,0
5/27/2019 17:46,2,V828034,649,0,0
10/20/2019 13:00,3,N620104,1420,27,1
7/12/2019 19:42,2,V228277,741,0,0
5/25/2019 11:28,3,K915074,1248,0,0
3/21/2019 15:57,2,J173690,1015,0,0
8/15/2019 17:13,3,P203824,700,0,0
10/28/2019 18:55,2,U559430,258,0,0
4/14/2019 19:01,2,S704443,54,1,0
11/11/2019 10:39,2,M794992,1302,6,0
2/24/2019 14:11,3,I281837,841,14,0
9/22/2019 14:49,3,V126561,1202,30,0
1/13/2019 8:31,2,V828034,274,0,0
5/24/2019 16:45,2,J419954,558,19,0
7/8/2019 14:48,3,D774655,1282,0,0
6/6/2019 8:21,3,S564705,1255,0,0
12/14/2019 12:50,2,G727038,786,11,0
2/4/2019 8:33,3,S704443,239,5,0
7/1/2019 10:23,3,B971624,298,21,0
1/27/2019 16:05,3,N119221,829,19,1
6/13/2019 11:57,3,T398672,797,6,0
2/27/2019 19:41,3,M163408,787,0,0
7/12/2019 10:15,1,S704443,406,28,0
5/28/2019 14:24,1,S564705,1313,21,0
11/10/2019 17:35,3,E243130,382,5,0
5/15/2019 8:27,3,V228277,801,5,0
3/30/2019 12:37,1,N119221,944,6,0
5/1/2019 17:38,3,I543040,76,1,0
10/7/2019 10:13,3,H438047,502,30,0
12/31/2019 16:46,2,F542348,221,0,0
7/11/2019 16:43,2,K273930,1239,26,1
6/8/2019 13:47,3,J549755,989,74,0
5/1/2019 8:19,2,Y193775,38,11,0
8/21/2019 14:08,2,N772493,510,14,0
1/2/2019 11:54,1,T398672,700,183,1
6/30/2019 15:49,3,A166733,1275,25,0
11/26/2019 14:01,3,C319958,1383,26,0
10/2/2019 8:54,2,X991580,1191,0,0
6/1/2019 15:04,3,M855788,145,272,0
5/22/2019 14:10,2,B651033,970,0,0
10/21/2019 13:21,3,E243130,951,0,0
3/4/2019 15:21,3,U641256,113,0,0
5/26/2019 8:29,3,J419954,657,0,0
9/14/2019 8:28,2,U641256,183,0,0
11/11/2019 13:19,1,G727038,670,0,0
9/9/2019 10:49,3,M794992,678,21,0
7/25/2019 13:57,2,T664783,424,9,0
4/23/2019 12:08,3,T659609,60,18,1
10/1/2019 14:07,1,K915074,914,0,0
1/1/2019 18:20,2,K915074,875,21,0
12/27/2019 16:43,2,T387561,594,3,0
7/9/2019 13:55,3,X409223,1172,5,0
12/13/2019 16:11,3,B861430,319,8,0
10/12/2019 14:31,2,U194381,1226,28,0
3/3/2019 14:28,3,D774655,1219,121,0
8/8/2019 19:33,1,I543040,639,0,0
8/12/2019 13:12,3,S564705,554,0,0
12/31/2019 11:27,2,B861430,683,0,1
4/28/2019 16:42,3,F533051,317,278,0
1/5/2019 17:48,3,O362956,123,21,0
3/1/2019 19:16,3,S564705,441,0,0
7/10/2019 9:14,1,E778362,784,10,0
5/13/2019 9:06,3,I543040,103,11,0
5/22/2019 16:45,2,E137708,314,20,0
1/16/2019 10:03,2,P286634,1121,0,0
7/12/2019 15:23,3,F542348,793,28,0
10/1/2019 17:33,3,X991580,595,29,0
12/2/2019 14:39,2,J192194,1019,16,0
6/13/2019 10:06,2,B971624,160,0,0
7/30/2019 15:50,3,O362956,456,0,0
5/7/2019 12:55,2,O362956,1359,11,0
7/10/2019 10:01,2,G586239,1346,0,0
3/10/2019 15:18,2,A475155,707,0,0
2/1/2019 17:33,2,N470942,1166,0,0
11/14/2019 20:00,2,P286634,850,0,0
9/29/2019 8:30,3,V228277,1302,0,0
6/15/2019 17:57,3,D411745,1036,0,0
2/28/2019 14:27,2,T398672,1113,0,0
7/29/2019 9:28,2,J419954,715,0,0
3/18/2019 8:07,3,V228277,568,11,0
5/18/2019 13:53,3,J419954,921,27,0
10/17/2019 17:07,3,E988252,14,0,0
12/5/2019 10:20,2,O362956,367,17,0
8/2/2019 10:42,3,E778362,977,0,0
8/31/2019 14:22,3,S564705,367,0,0
11/22/2019 15:57,3,S704443,640,30,0
10/16/2019 15:38,2,J173690,985,6,0
10/21/2019 8:10,2,X825147,1243,17,0
11/5/2019 13:52,3,D774655,931,0,0
2/2/2019 13:59,1,E137708,626,28,0
3/18/2019 14:03,2,N119221,1475,0,0
4/28/2019 10:08,2,K418200,800,0,0
7/15/2019 11:24,1,Y193775,643,0,1
6/19/2019 15:43,1,I543040,360,0,0
3/20/2019 14:21,3,Q921541,679,0,0
2/11/2019 16:36,3,S564705,636,15,0
9/10/2019 13:15,2,K273930,281,100,0
1/10/2019 13:10,3,S564705,1057,10,0
9/1/2019 12:25,3,O856292,1259,0,0
2/19/2019 19:11,3,K273930,391,30,0
3/13/2019 19:27,2,T398672,1059,0,0
7/13/2019 11:04,2,B971624,1113,6,0
9/19/2019 18:37,3,O856292,187,0,0
2/14/2019 12:08,3,I992869,451,26,0
2/27/2019 16:05,2,I992869,1072,0,0
9/11/2019 18:16,2,B971624,388,7,0
2/24/2019 9:13,3,H438047,1033,0,0
2/11/2019 17:27,2,J192194,205,0,0
4/20/2019 12:06,3,C206355,238,0,0
12/17/2019 8:27,2,H438047,120,0,0
11/1/2019 10:37,3,I543040,1241,0,0
1/16/2019 11:42,2,H438047,356,8,0
8/17/2019 14:40,2,T659609,689,0,0
3/24/2019 14:22,3,N119221,52,2,0
10/11/2019 17:28,1,D774655,626,0,0
2/19/2019 15:39,1,K915074,34,23,1
7/12/2019 8:39,1,U641256,210,244,0
5/29/2019 17:42,3,T659609,586,0,0
1/27/2019 8:39,3,J549755,767,0,0
10/1/2019 19:58,3,S274120,1213,0,0
10/1/2019 12:04,3,F533051,816,22,0
5/23/2019 19:21,3,J632516,492,0,0
8/12/2019 10:26,3,T664783,127,0,0
4/1/2019 19:42,3,D411745,1013,1,0
9/21/2019 16:39,2,M855788,650,17,0
8/8/2019 17:50,2,S704443,524,0,0
8/4/2019 11:46,3,V228277,1341,19,0
4/12/2019 10:13,1,B861430,479,21,0
5/13/2019 16:42,2,U194381,802,0,0
10/7/2019 14:09,1,S704443,48,0,0
9/27/2019 8:16,2,O362956,1239,20,0
12/17/2019 18:41,2,H438047,1265,0,0
10/4/2019 10:20,2,X409223,656,0,1
10/1/2019 10:00,2,J192194,312,188,0
10/4/2019 15:24,3,D411745,764,0,0
11/30/2019 16:06,2,D774655,1398,91,0
11/25/2019 12:09,1,X409223,866,0,0
8/27/2019 16:52,2,A475155,42,0,0
4/11/2019 13:55,2,J632516,1131,0,0
4/3/2019 10:09,3,Q921541,1467,0,0
5/29/2019 10:45,2,I281837,348,20,0
8/21/2019 10:42,2,V732706,1336,0,0
8/19/2019 15:12,3,T398672,586,0,0
12/6/2019 13:14,3,T398672,1457,0,0
8/12/2019 17:44,2,I992869,1458,22,0
11/20/2019 17:08,3,I543040,783,0,0
2/12/2019 15:49,3,U641256,1191,48,0
12/5/2019 9:09,2,E778362,409,0,0
2/23/2019 17:00,2,X991580,1137,25,0
4/13/2019 11:11,2,X409223,1250,13,0
9/16/2019 11:46,3,H438047,1100,28,0
9/2/2019 11:33,1,G727038,963,246,0
1/31/2019 14:07,3,V126561,357,129,0
3/21/2019 17:18,3,G727038,1115,14,1
3/27/2019 14:15,3,K915074,101,15,0
11/11/2019 18:08,2,K418200,809,85,1
4/29/2019 18:31,3,V732706,879,40,0
5/31/2019 12:36,3,P203824,76,78,0
6/3/2019 17:39,3,V732706,858,0,0
12/14/2019 15:19,1,K273930,630,20,0
9/2/2019 11:06,1,U194381,1358,7,0
2/21/2019 10:01,2,K669566,178,0,0
12/25/2019 8:49,2,B861430,700,0,0
8/31/2019 16:46,3,K222775,1140,21,0
10/1/2019 10:22,3,J419954,729,76,1
8/14/2019 13:09,3,B971624,757,0,0
11/21/2019 15:39,2,Y193775,890,8,0
6/23/2019 12:21,1,G586239,1392,0,0
4/22/2019 17:58,2,V126561,1499,0,0
5/25/2019 17:55,3,E778362,223,15,0
4/6/2019 13:12,2,J419954,1302,0,0
8/2/2019 14:49,1,T387561,487,268,0
10/4/2019 14:37,3,K399501,567,6,0
1/25/2019 9:00,1,H438047,573,49,0
5/19/2019 19:22,3,V828034,283,15,0
5/13/2019 12:43,3,S564705,1195,0,0
4/16/2019 15:38,2,E243130,1200,7,0
5/21/2019 15:45,2,Q921541,1041,269,0
8/25/2019 16:00,2,T659609,577,0,0
10/6/2019 13:46,3,I543040,333,0,0
3/5/2019 15:47,3,K669566,1033,281,0
7/29/2019 14:03,2,B971624,1487,12,1
9/8/2019 16:14,3,A475155,491,13,0
6/17/2019 16:42,1,X110622,983,0,0
4/23/2019 13:40,3,N772493,374,0,0
3/23/2019 11:59,3,I281837,963,8,0
10/24/2019 16:13,3,B971624,333,0,0
4/2/2019 10:33,3,N470942,1002,6,0
3/3/2019 14:06,3,A475155,974,7,0
3/16/2019 19:50,3,J173690,325,0,0
11/5/2019 17:53,2,A475155,1412,179,0
11/24/2019 13:37,1,F542348,361,35,0
9/8/2019 16:16,2,N772493,1323,25,0
4/18/2019 18:28,3,F533051,991,26,0
1/20/2019 16:11,1,P286634,649,0,0
6/22/2019 14:30,3,J632516,700,10,0
5/4/2019 18:09,2,J173690,35,25,0
4/17/2019 9:17,1,X825147,971,22,0
10/11/2019 11:00,3,N119221,774,0,0
6/2/2019 18:01,3,X991580,1380,12,0
8/5/2019 8:07,3,S274120,955,0,0
10/27/2019 13:58,2,C319958,1362,0,0
3/2/2019 12:13,3,J192194,471,26,0
7/21/2019 13:13,3,K915074,1146,10,0
7/31/2019 19:51,2,J549755,872,0,0
2/6/2019 18:38,3,V228277,272,0,0
8/11/2019 17:36,2,T398672,412,0,0
4/28/2019 9:44,3,T398672,1287,16,0
3/31/2019 18:54,3,M163408,735,0,0
3/30/2019 16:02,3,M794992,406,246,0
3/9/2019 13:36,3,J549755,752,22,0
4/30/2019 15:06,3,K273930,1085,11,0
9/11/2019 12:38,2,D411745,771,29,0
6/15/2019 9:33,3,F542348,134,0,0
3/20/2019 8:58,3,N119221,132,0,0
7/5/2019 8:28,3,G586239,1151,29,0
8/23/2019 8:22,2,J192194,1265,21,0
11/6/2019 17:48,1,N772493,357,7,0
8/19/2019 13:13,1,E988252,282,23,0
3/14/2019 13:14,3,U194381,16,0,0
12/14/2019 12:06,2,E988252,380,0,0
8/14/2019 11:02,3,E778362,642,276,0
2/22/2019 15:30,2,T664783,1232,0,0
8/18/2019 13:48,3,K915074,31,0,0
1/3/2019 14:56,2,T664783,809,0,0
8/31/2019 8:09,3,E243130,143,29,0
9/24/2019 13:37,3,C206355,1488,288,0
11/22/2019 19:22,2,K418200,661,25,0
1/1/2019 15:13,3,G727038,1382,3,1
5/12/2019 10:09,2,F533051,1451,90,0
8/18/2019 16:03,2,E778362,1149,17,0
5/19/2019 12:19,2,B971624,1060,0,0
6/14/2019 12:11,3,B651033,631,3,0
8/1/2019 14:37,1,N620104,277,0,0
10/23/2019 12:54,1,K915074,694,12,1
12/15/2019 11:06,1,D774655,552,23,0
4/7/2019 16:19,3,M163408,1144,250,0
2/26/2019 13:28,3,I543040,798,180,0
5/18/2019 11:09,2,M794992,1255,11,0
4/30/2019 12:37,1,I543040,1304,10,0
8/25/2019 11:13,3,X110622,264,14,0
8/1/2019 13:45,3,X110622,1232,0,0
12/6/2019 16:42,3,K915074,1485,6,0
7/7/2019 8:51,1,E988252,457,0,0
6/11/2019 9:38,3,I543040,1189,15,0
7/24/2019 18:27,1,P203824,293,296,0
2/16/2019 17:38,2,M163408,264,29,0
3/29/2019 18:21,3,T664783,1359,15,0
4/15/2019 10:30,2,T664783,1440,190,0
8/30/2019 9:31,2,K915074,407,0,0
9/27/2019 12:40,3,C319958,658,29,0
5/19/2019 14:41,2,O362956,10,22,0
5/1/2019 10:37,2,J549755,670,1,0
9/9/2019 10:28,2,Q921541,1430,0,0
11/10/2019 9:46,3,X825147,293,0,0
10/27/2019 18:56,1,F542348,809,0,0
6/26/2019 14:39,3,M163408,1066,3,0
11/3/2019 13:01,1,J549755,157,0,0
2/26/2019 12:15,3,C319958,557,0,0
3/24/2019 10:13,2,Q921541,1257,0,0
5/12/2019 16:33,1,M855788,445,20,1
9/13/2019 13:27,3,N470942,953,0,0
6/10/2019 17:48,2,T664783,121,0,0
2/16/2019 15:38,1,S274120,1205,10,0
3/26/2019 14:28,2,N470942,1279,0,0
2/26/2019 18:24,1,O856292,839,0,0
8/6/2019 19:42,3,M794992,1346,0,0
1/28/2019 14:10,1,N772493,871,14,0
9/16/2019 10:55,3,N119221,1068,24,0
6/27/2019 12:23,3,M794992,19,26,0
3/22/2019 11:27,2,J173690,468,0,0
4/24/2019 14:43,3,S564705,1219,10,0
8/6/2019 19:52,3,N470942,394,27,0
5/20/2019 8:57,2,V828034,337,19,1
8/2/2019 17:22,2,J192194,1156,0,0
8/1/2019 18:29,1,M855788,927,0,0
6/27/2019 15:59,3,P203824,1186,7,0
7/1/2019 10:48,1,N470942,668,25,1
9/13/2019 11:31,3,F533051,1056,1,0
8/26/2019 12:22,3,K669566,626,24,0
11/28/2019 17:10,3,G586239,1128,29,0
1/25/2019 10:51,3,G727038,1411,8,0
12/15/2019 12:01,3,K273930,1473,2,0
8/4/2019 11:49,2,M163408,1,23,0
5/9/2019 17:37,1,U641256,1195,0,0
6/15/2019 14:01,1,F533051,347,0,0
1/27/2019 12:20,3,K915074,354,0,0
4/15/2019 11:28,3,M855788,1027,0,0
10/7/2019 10:25,1,G727038,1289,0,0
2/14/2019 9:39,2,F533051,549,1,0
9/18/2019 19:35,1,F533051,1016,13,0
11/13/2019 12:58,2,B971624,878,0,0
3/9/2019 16:19,2,J419954,521,0,0
9/25/2019 13:46,3,B651033,311,93,0
7/27/2019 20:00,3,S564705,757,0,0
4/8/2019 13:16,3,H438047,443,18,0
10/25/2019 16:04,3,I281837,1081,6,0
7/1/2019 11:49,2,X110622,1422,27,0
2/25/2019 12:28,3,E137708,1310,29,0
8/15/2019 13:36,2,Q921541,1242,8,0
4/10/2019 17:00,3,X825147,1094,0,0
4/22/2019 17:53,1,G727038,832,0,0
1/24/2019 10:04,3,U559430,1193,28,0
5/21/2019 11:15,2,K418200,1146,285,0
3/1/2019 8:07,3,E988252,600,17,0
4/6/2019 13:15,3,D411745,831,15,0
7/2/2019 13:53,3,X409223,1068,0,0
7/8/2019 8:43,3,K915074,660,84,0
8/5/2019 9:00,2,G586239,130,0,0
6/7/2019 16:22,3,N620104,172,16,1
5/19/2019 8:08,3,E243130,25,11,0
2/19/2019 18:55,3,K273930,605,0,0
4/11/2019 14:18,2,N772493,472,18,0
4/1/2019 12:57,2,T664783,658,0,0
7/3/2019 10:28,3,N119221,1153,30,0
11/20/2019 14:23,2,H438047,585,18,0
8/29/2019 18:49,3,U641256,420,0,0
12/25/2019 15:23,3,K399501,263,2,1
7/5/2019 19:25,2,B861430,985,0,0
1/26/2019 17:02,3,V828034,801,264,0
6/17/2019 14:36,3,K399501,664,1,0
9/12/2019 10:13,3,S564705,336,10,0
2/5/2019 15:24,1,K915074,925,21,0
3/3/2019 14:39,2,N119221,50,0,0
2/27/2019 16:48,2,B861430,600,13,0
11/1/2019 14:22,1,U641256,899,0,0
11/1/2019 11:10,3,E243130,364,27,0
2/17/2019 9:05,2,K273930,420,0,0
12/31/2019 16:58,1,E243130,1397,9,0
7/11/2019 16:13,3,K915074,500,27,0
3/27/2019 13:27,1,E988252,1206,28,0
3/16/2019 9:41,3,E988252,526,5,0
12/9/2019 18:32,3,K915074,1253,0,0
9/21/2019 13:52,3,C206355,528,0,0
5/16/2019 9:36,3,G727038,546,0,0
4/6/2019 11:17,3,G727038,682,158,0
3/31/2019 11:55,1,V126561,486,0,0
7/25/2019 10:39,3,I992869,1088,2,0
10/18/2019 10:30,3,T387561,1430,23,0
8/20/2019 11:30,3,S274120,193,0,0
10/5/2019 14:24,2,K418200,498,26,1
9/5/2019 11:33,1,D774655,1069,23,0
6/10/2019 8:03,3,D411745,475,0,0
8/14/2019 19:00,2,N620104,1274,23,0
7/9/2019 16:25,3,F533051,231,142,0
9/6/2019 14:04,3,K399501,1299,0,0
6/8/2019 8:41,3,I281837,749,28,0
3/22/2019 14:29,3,K915074,620,14,0
3/3/2019 14:21,1,O362956,1141,4,0
2/28/2019 17:14,2,U559430,636,6,0
9/23/2019 15:43,2,G727038,262,6,0
7/16/2019 17:00,3,U559430,287,25,0
6/19/2019 13:21,3,V228277,1307,0,0
8/9/2019 9:15,3,I281837,1457,0,0
7/29/2019 11:28,3,J549755,1175,27,0
6/10/2019 19:07,2,H438047,484,9,0
1/30/2019 14:37,2,I281837,300,17,0
8/18/2019 13:43,3,A166733,402,80,0
8/1/2019 8:22,2,B971624,1024,3,1
12/27/2019 8:43,3,V828034,760,285,1
9/21/2019 18:56,3,S564705,1316,0,0
9/4/2019 11:20,3,S564705,646,0,0
12/18/2019 17:47,2,V732706,1019,7,0
6/1/2019 13:44,3,V732706,1423,0,0
11/4/2019 12:37,1,E988252,229,12,0
12/17/2019 8:34,2,X825147,761,26,0
8/13/2019 16:38,3,G727038,118,18,0
3/8/2019 13:50,3,E243130,943,8,0
10/23/2019 10:21,3,T387561,643,22,0
12/17/2019 17:59,2,V126561,442,5,0
7/8/2019 16:11,2,X991580,354,22,0
8/1/2019 14:07,3,S274120,646,0,0
1/6/2019 17:06,3,T387561,1269,24,0
9/6/2019 19:45,3,V126561,395,7,0
3/24/2019 13:25,1,T664783,736,0,0
3/5/2019 12:28,1,N772493,1115,14,1
9/2/2019 8:10,3,E243130,575,0,0
7/17/2019 17:57,3,P203824,1388,12,0
1/16/2019 8:22,1,M163408,1415,74,0
6/7/2019 11:34,3,N620104,1288,28,0
1/10/2019 9:43,3,A475155,798,23,0
8/1/2019 10:24,3,T659609,171,9,0
6/6/2019 16:57,3,I281837,1392,0,0
10/5/2019 14:27,1,E243130,848,8,0
2/19/2019 12:17,3,U559430,1085,0,0
7/1/2019 13:35,2,T659609,507,282,0
7/17/2019 15:25,1,K418200,1217,11,0
3/16/2019 11:53,3,E778362,802,248,1
4/10/2019 19:34,2,T664783,583,0,0
9/29/2019 18:15,3,N119221,1094,28,0
11/5/2019 9:42,3,T387561,9,0,0
7/21/2019 18:03,1,U559430,567,6,0
4/28/2019 16:18,3,G586239,319,0,0
12/6/2019 9:41,3,A166733,618,19,0
11/2/2019 8:25,2,I992869,25,0,0
8/25/2019 19:00,2,V228277,77,12,0
1/25/2019 10:23,3,N470942,212,0,0
6/26/2019 13:13,2,J192194,465,10,0
5/16/2019 17:11,2,M794992,1383,0,0
8/18/2019 9:25,3,K418200,1106,0,0
6/13/2019 8:11,2,U641256,1362,81,0
9/27/2019 13:19,1,B861430,29,0,0
4/14/2019 19:43,3,I543040,456,1,0
8/30/2019 17:22,3,E137708,1419,0,0
2/17/2019 16:33,1,P286634,506,249,0
12/3/2019 12:46,2,E988252,743,4,0
7/20/2019 11:45,3,I281837,1261,0,0
4/5/2019 12:29,3,S704443,348,0,0
1/30/2019 14:37,3,X409223,781,0,0
2/14/2019 9:16,3,G586239,763,0,0
3/10/2019 19:31,2,C206355,100,9,0
10/15/2019 17:48,3,J192194,1405,29,0
9/1/2019 14:36,3,I543040,896,18,0
9/10/2019 8:30,1,T398672,9,0,0
3/20/2019 14:42,2,P286634,492,0,1
3/15/2019 18:43,3,P203824,998,5,0
9/12/2019 19:33,2,M163408,1492,0,0
10/5/2019 10:44,2,S704443,714,3,0
11/21/2019 15:28,2,U641256,111,0,0
3/20/2019 15:42,3,G727038,459,11,0
6/26/2019 14:11,3,T664783,694,22,0
3/3/2019 19:37,1,F542348,128,0,0
10/4/2019 15:14,3,N119221,845,61,0
3/17/2019 15:40,3,E778362,371,0,0
9/7/2019 11:53,1,K669566,419,29,0
12/14/2019 13:43,3,V228277,1102,0,0
10/6/2019 13:17,2,N772493,337,30,0
2/3/2019 10:04,3,L736768,88,0,0
