CallTimestamp,Call Type,EmployeeID,CallDuration,WaitTime,CallAbandoned
6/9/2018 10:46,2,N772493,298,0,0
9/7/2018 15:02,2,K669566,387,25,0
8/4/2018 15:15,2,B651033,9,0,0
6/29/2018 14:04,3,V126561,1139,9,0
12/11/2018 8:17,3,J549755,512,13,1
4/24/2018 9:21,3,K418200,658,14,0
10/30/2018 14:18,3,E778362,1041,0,0
2/20/2018 18:25,3,F533051,6,0,0
5/21/2018 16:32,3,E778362,17,22,0
8/27/2018 8:46,3,U559430,425,7,1
1/28/2018 15:39,3,T659609,3,221,0
12/25/2018 15:05,2,F533051,1074,0,0
7/14/2018 19:46,1,K669566,230,9,0
5/16/2018 17:28,3,T387561,947,0,0
11/5/2018 10:53,3,B651033,1183,0,0
10/29/2018 9:25,1,E137708,155,29,0
4/23/2018 10:04,2,C206355,1445,26,0
2/12/2018 8:31,3,T387561,262,0,0
7/6/2018 8:18,2,L736768,30,200,0
5/13/2018 10:13,2,M794992,1030,30,0
10/27/2018 9:30,2,S564705,1222,0,0
8/13/2018 14:24,2,J192194,606,0,0
5/26/2018 11:38,2,K418200,1004,0,0
7/25/2018 15:08,2,L736768,391,0,0
10/7/2018 17:06,3,K418200,1013,140,0
4/28/2018 18:52,3,A166733,229,0,0
12/12/2018 11:35,3,N470942,861,0,0
9/22/2018 10:55,2,S704443,1187,30,0
12/2/2018 13:24,3,P203824,401,6,0
11/5/2018 9:09,2,O856292,799,15,0
3/17/2018 16:27,1,J549755,1065,10,1
7/28/2018 8:05,3,K669566,637,21,0
2/23/2018 8:42,2,X991580,844,30,0
6/24/2018 17:23,3,K418200,1318,0,0
2/11/2018 14:35,3,Y193775,1316,30,0
3/28/2018 15:57,3,S274120,828,0,0
10/1/2018 8:33,2,N620104,1395,11,0
1/3/2018 16:02,2,K418200,438,2,0
1/8/2018 14:01,3,Y193775,942,0,0
5/20/2018 18:39,3,M794992,1342,0,0
7/21/2018 8:31,1,F533051,938,18,0
10/15/2018 19:12,2,J632516,1111,295,0
7/25/2018 19:56,3,T664783,219,0,1
2/5/2018 16:23,3,I281837,660,0,0
2/28/2018 13:20,3,T387561,615,5,0
10/1/2018 18:40,2,T664783,812,6,0
9/21/2018 17:19,3,D774655,801,0,0
12/29/2018 13:02,2,K399501,56,0,1
6/5/2018 9:25,1,J632516,1156,0,1
2/26/2018 16:05,1,U641256,960,12,0
2/5/2018 14:30,3,E778362,540,31,0
8/11/2018 15:52,3,T398672,781,142,0
3/10/2018 19:20,3,K915074,99,0,0
8/25/2018 8:58,2,J632516,363,25,1
2/24/2018 10:07,1,T398672,64,246,0
2/14/2018 13:47,2,K222775,1043,0,0
11/4/2018 15:37,2,O362956,1059,0,0
12/17/2018 12:37,3,X825147,1311,3,0
2/21/2018 8:30,2,C206355,1489,12,0
3/3/2018 15:46,3,V828034,1410,94,1
2/26/2018 11:08,3,N620104,971,8,1
3/5/2018 16:25,2,B651033,717,13,0
12/10/2018 12:06,3,U194381,1430,20,0
10/1/2018 19:20,3,M163408,199,4,0
12/9/2018 17:15,3,J192194,861,0,0
10/29/2018 13:15,2,V126561,986,0,0
1/21/2018 19:21,3,M794992,1322,11,1
6/16/2018 15:18,1,M855788,325,0,0
12/29/2018 19:16,2,S704443,184,11,0
2/3/2018 13:36,2,H438047,503,10,0
3/2/2018 10:15,3,M163408,141,246,0
2/23/2018 17:55,1,C319958,229,7,1
10/1/2018 16:41,3,K669566,297,0,0
7/9/2018 10:47,3,I992869,825,0,0
8/7/2018 12:03,2,J192194,885,0,0
12/1/2018 8:01,3,J419954,383,0,0
5/11/2018 19:19,2,T387561,778,29,0
1/25/2018 10:46,3,P203824,1221,13,0
7/29/2018 11:12,3,A166733,747,3,0
7/21/2018 13:13,3,J173690,784,0,0
8/5/2018 17:55,3,E988252,650,16,0
11/23/2018 13:18,1,V732706,412,0,0
7/4/2018 16:02,1,V828034,723,0,0
1/31/2018 9:43,2,V732706,456,19,1
7/25/2018 9:17,3,O362956,1390,157,0
5/18/2018 9:52,3,L736768,1327,0,0
2/13/2018 12:38,1,V732706,358,0,0
3/3/2018 10:27,2,V732706,573,0,0
3/31/2018 18:55,3,D411745,848,3,0
9/3/2018 13:39,2,A475155,1016,12,0
10/27/2018 15:32,1,S564705,145,21,0
6/4/2018 15:11,3,M163408,1174,20,0
2/28/2018 13:27,1,X110622,1444,0,0
4/6/2018 17:57,1,Y193775,1437,0,0
8/26/2018 13:26,3,K222775,1126,0,0
6/18/2018 13:46,2,C206355,674,242,0
7/16/2018 9:49,3,J419954,1272,25,1
8/20/2018 11:43,2,O856292,1479,107,0
11/27/2018 14:28,3,H438047,1145,15,0
4/15/2018 15:01,3,T398672,365,2,0
7/1/2018 14:18,2,C206355,701,0,0
7/9/2018 14:39,2,F542348,681,6,0
6/8/2018 18:28,3,J173690,321,30,0
3/1/2018 12:56,3,B861430,442,1,1
12/8/2018 8:45,3,O362956,142,0,0
9/25/2018 9:01,1,X825147,930,0,0
5/17/2018 19:47,1,A166733,1434,0,0
7/1/2018 10:00,2,C319958,1490,10,0
1/27/2018 19:57,1,C206355,634,0,0
1/12/2018 10:42,3,D774655,941,0,0
12/19/2018 10:30,3,I281837,680,0,0
10/11/2018 8:07,2,K222775,293,0,0
2/14/2018 16:30,3,X991580,1053,0,0
6/13/2018 9:51,3,K418200,1469,0,0
3/16/2018 12:35,2,K915074,907,13,0
10/29/2018 10:36,3,K399501,1323,0,0
1/27/2018 12:26,2,N119221,1460,0,0
11/23/2018 15:01,3,I281837,1308,0,0
8/10/2018 11:40,2,U641256,440,24,0
2/18/2018 13:08,3,K222775,489,0,0
1/10/2018 16:48,2,K418200,1080,5,0
4/27/2018 13:42,1,B861430,547,28,0
4/13/2018 19:01,3,U559430,873,11,0
8/13/2018 16:22,3,V828034,918,0,0
11/3/2018 8:59,1,K418200,484,0,0
10/16/2018 8:24,3,M794992,1178,26,0
4/21/2018 17:08,3,B861430,1133,0,0
6/25/2018 19:22,3,V732706,223,4,0
1/5/2018 15:09,2,J192194,1106,73,1
9/22/2018 14:33,1,I281837,927,0,0
12/23/2018 8:15,3,B861430,986,0,0
6/22/2018 17:11,3,S704443,1287,0,0
12/13/2018 9:27,2,X409223,1452,25,0
2/19/2018 12:42,2,K418200,501,1,0
10/24/2018 14:47,3,H438047,1035,14,0
5/12/2018 15:28,3,O362956,1033,30,1
5/9/2018 13:21,2,M794992,412,0,0
3/29/2018 15:10,2,V126561,289,12,0
10/3/2018 16:31,3,S564705,295,0,0
11/23/2018 14:34,3,D774655,632,14,0
6/21/2018 16:39,2,B651033,443,30,0
9/24/2018 14:23,3,M855788,1244,6,0
8/13/2018 8:37,2,N620104,1414,26,0
5/13/2018 11:06,3,U641256,1004,0,0
6/24/2018 15:25,1,K669566,420,0,0
8/22/2018 13:44,1,N772493,1249,18,0
9/16/2018 19:57,1,L736768,750,0,0
2/3/2018 16:35,1,X991580,531,0,0
10/9/2018 18:01,3,O362956,550,260,0
2/26/2018 16:21,3,V732706,2,30,0
3/1/2018 13:52,2,Y193775,295,0,0
11/14/2018 8:29,2,N119221,1029,0,0
7/21/2018 8:50,3,V228277,623,7,0
4/10/2018 12:03,2,K222775,625,262,0
1/31/2018 18:49,2,S564705,525,26,0
1/20/2018 11:16,2,N470942,407,28,0
11/27/2018 9:49,3,M855788,121,3,0
10/12/2018 11:51,2,D774655,23,4,0
6/17/2018 16:50,3,N119221,494,27,0
11/10/2018 13:57,3,K418200,495,28,0
11/23/2018 8:19,3,G727038,523,15,0
9/9/2018 13:54,2,V126561,1049,0,0
8/4/2018 14:17,1,V732706,126,192,1
8/24/2018 14:58,2,K399501,256,18,0
10/29/2018 11:21,2,O856292,1242,0,0
4/16/2018 11:20,2,D411745,401,0,0
4/14/2018 8:42,2,K273930,720,0,0
10/1/2018 16:16,3,E243130,1389,0,0
1/27/2018 17:55,3,I543040,876,205,0
3/7/2018 13:51,2,Q921541,1197,0,0
7/30/2018 11:43,3,T664783,163,0,0
11/20/2018 11:03,3,E988252,782,0,0
9/27/2018 15:33,1,J549755,70,26,0
7/7/2018 19:41,1,B861430,608,2,0
11/13/2018 12:43,3,T659609,343,0,0
6/29/2018 16:16,1,G727038,417,0,0
4/28/2018 17:58,1,J632516,106,28,0
6/11/2018 18:57,3,N772493,972,137,0
12/24/2018 18:52,1,I281837,753,0,0
4/6/2018 11:01,3,G586239,568,28,0
3/1/2018 15:42,3,O856292,129,13,0
3/19/2018 11:37,3,K418200,545,11,0
5/22/2018 19:38,2,F533051,36,0,0
11/22/2018 11:18,2,N119221,1130,4,0
8/2/2018 11:21,2,E243130,962,0,0
4/7/2018 15:05,2,X409223,735,9,0
2/27/2018 14:21,2,M855788,414,0,0
10/16/2018 19:54,3,V828034,123,0,0
1/11/2018 17:52,3,F542348,468,7,0
6/29/2018 16:41,3,Y193775,1476,0,0
1/5/2018 17:41,2,X825147,175,0,0
3/24/2018 16:04,3,V228277,1343,0,0
10/13/2018 8:24,3,K915074,689,0,0
8/17/2018 19:45,3,N119221,1153,0,0
10/25/2018 16:07,2,S564705,414,0,0
1/11/2018 13:49,3,V828034,566,0,0
2/6/2018 11:22,3,T659609,428,6,0
10/8/2018 19:02,3,T664783,268,0,0
5/11/2018 16:07,3,N620104,1441,0,0
12/31/2018 12:57,3,N470942,519,0,0
12/12/2018 10:28,1,P286634,192,16,0
3/29/2018 13:21,2,D411745,821,30,0
10/15/2018 12:50,1,Y193775,1185,0,0
2/26/2018 17:49,2,F542348,121,22,0
4/21/2018 13:18,3,A166733,571,0,0
12/18/2018 16:27,2,T398672,561,30,0
7/2/2018 18:07,3,A475155,882,16,0
11/28/2018 18:07,3,D411745,558,109,0
10/14/2018 8:18,2,B971624,220,113,0
1/29/2018 15:40,2,C206355,956,24,0
11/7/2018 11:56,1,N772493,1354,10,0
11/21/2018 14:19,1,I543040,1201,55,0
9/12/2018 18:13,3,B861430,676,26,0
3/16/2018 18:16,1,U641256,886,0,0
12/1/2018 11:19,3,B971624,291,9,0
3/2/2018 19:37,2,Y193775,206,7,0
10/26/2018 10:41,2,T659609,419,30,0
8/25/2018 8:58,3,V828034,446,22,0
5/15/2018 18:36,1,K222775,1020,0,0
6/16/2018 17:13,3,V828034,1312,4,0
10/31/2018 9:14,2,D774655,309,0,1
3/12/2018 9:40,2,M163408,47,0,0
2/18/2018 18:03,3,M794992,658,0,0
4/3/2018 16:17,3,K669566,636,0,0
3/16/2018 11:25,2,I281837,1216,0,0
5/7/2018 8:15,3,D774655,1387,23,0
6/24/2018 17:28,3,M855788,411,0,0
7/5/2018 18:24,3,V228277,435,0,0
1/5/2018 11:18,2,U641256,28,0,0
4/13/2018 15:13,3,V828034,220,36,0
11/29/2018 17:18,2,X409223,1092,18,0
11/1/2018 18:06,1,N620104,1353,6,0
6/19/2018 12:26,2,K222775,6,4,0
5/9/2018 15:40,3,V828034,1312,0,0
1/31/2018 16:22,2,S564705,1080,19,0
9/28/2018 14:58,1,T664783,37,0,0
12/7/2018 17:37,3,S564705,266,22,0
1/31/2018 14:22,1,F542348,702,0,0
8/10/2018 17:33,3,Y193775,475,16,0
7/22/2018 9:03,3,M794992,1285,0,0
1/12/2018 10:02,3,C319958,900,0,0
10/22/2018 14:56,3,K669566,1044,14,0
8/22/2018 12:37,3,G727038,1073,0,0
12/26/2018 9:22,1,I543040,467,0,0
3/1/2018 19:45,2,I992869,851,4,0
9/2/2018 19:33,2,K222775,986,14,0
3/22/2018 18:16,3,I543040,797,30,1
10/19/2018 11:41,1,L736768,783,0,1
8/3/2018 16:35,2,K222775,1311,0,0
8/8/2018 14:38,2,J632516,1494,18,0
6/30/2018 11:19,3,I281837,269,0,0
10/24/2018 10:00,1,Y193775,739,0,0
8/23/2018 11:02,3,A475155,295,23,0
1/1/2018 11:12,3,I543040,1033,0,0
8/8/2018 11:50,2,D774655,724,6,0
8/16/2018 16:24,2,K273930,455,0,0
1/31/2018 11:40,3,V228277,296,20,0
11/15/2018 19:00,1,J632516,1262,16,0
11/27/2018 14:42,2,B861430,906,80,0
8/14/2018 15:45,3,F533051,860,0,0
9/30/2018 11:30,2,Y193775,299,0,0
4/6/2018 8:52,2,X409223,513,7,0
10/6/2018 14:55,2,N620104,594,0,0
4/28/2018 16:40,2,M855788,197,16,0
12/28/2018 16:02,3,V126561,145,0,1
6/2/2018 14:11,2,D774655,1068,0,0
7/25/2018 8:42,1,V732706,660,1,0
3/2/2018 15:37,3,A166733,931,8,0
10/4/2018 12:38,3,J632516,68,47,0
6/6/2018 15:13,3,I281837,934,7,0
12/16/2018 15:42,3,J173690,1175,12,0
11/29/2018 14:39,1,N620104,401,0,0
7/18/2018 8:50,2,S564705,119,0,0
7/15/2018 11:02,2,V126561,1142,0,0
8/14/2018 16:02,2,J632516,1013,0,0
12/8/2018 13:43,2,E137708,804,19,0
12/1/2018 17:09,2,S564705,1320,27,0
9/23/2018 14:58,3,J632516,683,100,0
5/20/2018 8:27,3,H438047,132,22,0
11/27/2018 18:19,3,P203824,313,17,0
10/31/2018 17:15,3,K915074,953,1,0
9/29/2018 17:05,3,F542348,205,204,0
9/22/2018 12:53,3,S564705,854,4,0
12/3/2018 8:42,2,U194381,378,10,0
12/15/2018 18:01,2,J549755,726,0,0
9/27/2018 15:41,1,T387561,1195,192,0
12/29/2018 17:39,2,G727038,1062,0,0
10/7/2018 13:36,2,K418200,88,23,0
2/13/2018 9:08,3,C319958,1107,0,0
8/23/2018 14:19,3,B651033,926,3,0
5/4/2018 15:45,3,P203824,1236,7,0
7/24/2018 13:07,3,V228277,474,0,0
6/10/2018 15:09,2,Q921541,342,8,0
6/7/2018 8:28,1,K669566,108,30,0
4/4/2018 10:37,1,T398672,426,12,0
7/4/2018 13:39,2,L736768,1060,3,0
8/12/2018 18:28,2,N119221,1185,3,0
9/19/2018 14:48,3,V828034,246,0,0
4/6/2018 11:30,2,S274120,874,0,0
5/7/2018 15:09,2,T664783,630,0,0
4/12/2018 13:48,3,E988252,1195,0,0
8/6/2018 14:24,3,V228277,757,5,0
3/4/2018 16:18,3,P203824,573,0,0
12/6/2018 13:57,2,Q921541,431,21,0
4/15/2018 14:55,3,V126561,737,0,0
9/26/2018 14:36,3,K222775,1075,12,0
6/13/2018 18:00,3,N620104,759,20,0
1/20/2018 12:59,1,E137708,209,0,0
2/21/2018 13:12,3,U194381,1013,27,0
3/2/2018 15:04,3,F542348,517,0,0
